hotstar_id,title,description,genre,year,age_rating,running_time,seasons,episodes,type
1000098501,Naliyona Bara,"Preeti's father is a strict man. Rajeev, who is in love with her, decides to change him and make him understand his family and their affection for him.",Drama,2011,U/A 7+,131,not present,not present,movie
1260023069,Chimpanzee,"Disneynature's True Life Adventure of an adorable baby chimp named, Oscar and his entertaining approach to life.",Documentary,2012,U,78,not present,not present,movie
1260018298,Hercules,"Herc, the mighty son of Zeus, discovers the truth about his origins and sets out to prove himself a hero so he can return to his mythological home.",Animation,1997,U,93,not present,not present,movie
1770000445,The Wolverine,"In Japan, Wolverine faces his nemesis in a do-or-die battle as his inner struggles come to the fore. It is an ordeal that will see him change forever.",Superhero,2013,U/A 13+,126,not present,not present,movie
1260105415,Shootout At Wadala,"A bright college student, Manya Surve, sets foot on the wrong path when his brother is shot dead. Based on a true story.",Action,2013,U/A 13+,132,not present,not present,movie
1000154886,Masters,Reporter Milan Paul and cop Sreeramakrishnan always help each other. They try to unravel the mystery behind a series of suicide-murders that shocks the city.,Thriller,2012,U/A 16+,138,not present,not present,movie
1000035939,Idharkuthane Aasaipattai Balakumara,"While jobless Kumaravel sails in a one-sided love boat, Bala juggles work pressure and a possessive girlfriend. However, their paths cross hilariously.",Comedy,2013,U/A 7+,136,not present,not present,movie
1610018584,The Breakup,Adi and Alisha journey from being best friends to soulmates. But is this rapid change in their relationship dynamic that simple?,Romance,2017,U/A 13+,8,not present,not present,movie
1770000958,Home Alone 2: Lost In New York,"Kevin is left behind in New York during Christmas season, and he is fending off burglars again at an abandoned house in a new city.",Adventure,1992,U/A 7+,119,not present,not present,movie
1260061995,Vengamamba,"Vengamamba's life becomes hell when her husband dies. An ardent devotee of Lord Venkateswara, will he help her through difficult times?",Drama,2009,U/A 7+,124,not present,not present,movie
1000062154,Navarangi,"Shankara's girlfriend wants him to lead a dignified life. But when his company dupes him and the villagers, he is forced to go to Bengaluru to earn a living.",Romance,2014,U/A 7+,117,not present,not present,movie
1260075328,Ron’s Gone Wrong,"A hilarious coming of age story of Barney, a socially awkward middle-schooler, and Ron, his supposed ""best friend out of the box"".",Comedy,2021,U/A 7+,106,not present,not present,movie
1000157087,Oothikkachiya Ponnu,"Sukumari, a saleswoman, struggles to make ends meet. However, her life changes when she encounters a business tycoon.",Drama,1981,U,133,not present,not present,movie
1000002766,Stanley Ka Dabba,"A gluttonous teacher is in the habit of eating his students' tiffins. When he finds out that Stanley doesn't get his own lunch box, he gives out an ultimatum.",Family,2011,U,91,not present,not present,movie
1770020942,Clear History,"A disgraced former marketing executive plots revenge against his former boss, who made billions from the electric car company they started together.",Comedy,2013,U/A 16+,95,not present,not present,movie
1000153347,Huttidare Kannada Nadalli Huttabeku,"Ramakrishnaiah is a hardcore Kannadiga, but his daughter marries a Muslim, which is opposed by her cousin and prompts him to take an extreme step.",Family,2008,U/A 13+,141,not present,not present,movie
1000069145,Nenunna,Rameshan and Maya's chaotic life becomes challenging when they are on the run from a gangster who wants to marry her and they find a corpse of his lookalike.,Drama,2008,U/A 13+,112,not present,not present,movie
1000164305,Prathinayakan,"Prathinayakan is a Malayalam romantic drama movie starring Prithviraj, Vedika, Siddharth Narayan, Nasser, Babu Antony, Anaika Soni and directed by Vasanthabalan. Thavathiru Sivadas Swamigal runs a drama troupe in which Thalaivankottai Kaliappa Bhagavathar and Melachivilberi Gomathi Nayagam Pillai are his disciples. Art and relationships are intricately interwoven in this romantic drama. Watch the full movie, Prathinayakan, online, only on Hotstar.",Drama,2014,U/A 13+,141,not present,not present,movie
1770000660,Night at the Museum: Battle of the Smithsonian,"Larry Daley infiltrates the Smithsonian Institution to rescue his friends, Jedediah and Octavius, when they are accidentally shipped to the museum.",Comedy,2009,U/A 7+,104,not present,not present,movie
1000036257,Karutha Pakshikal,"Suvarna, a cancer patient, promises to donate her eyes to Murugan’s blind daughter. While he is happy for his daughter, he does not want Suvarna to die.",Drama,2006,U,112,not present,not present,movie
1260103814,Trevor: The Musical,"When an incident at school suddenly puts Trevor in the wrong spotlight, he struggles to navigate his own identity and determine how he fits in a challenging world.",Musical,2022,U/A 16+,113,not present,not present,movie
1000230155,Into The Okavango,"The Okavango Basin is now under siege due to increasing pressure from human activity and, a team of modern-day explorers is determined to save the delta.",Animals & Nature,2019,U,93,not present,not present,movie
1770020991,Joe's Palace,"A drama centered on the relationship between Elliot, a strange and wealthy Londoner, and Joe, a teenager who takes care of an empty house Elliot owns.",Drama,2009,U/A 16+,110,not present,not present,movie
1260018669,Tron: Legacy,"Sam misses his father, a virtual world designer, and enters a dangerous virtual space. Now, both the father and son embark upon a life-and-death journey.",Action,2010,U/A 7+,125,not present,not present,movie
1000105829,Killadi Raman,Good Samaritan Mahadevan didn't think he was walking into trouble when admitting accident victim Radhika to the hospital. There he has to face her friend.,Comedy,2011,U/A 13+,134,not present,not present,movie
1000106049,Gundragovi,"Kummi is petty criminal struggling to eke out a living. He finds an abandoned child and seeks Madhu's help to take care of it. However, soon problems arise.",Drama,2010,U/A 13+,129,not present,not present,movie
1000098249,Gani,"Happily married to Ganesh, Harini begins suspecting him when she knows of his meeting with his schoolmate Shreya in a hotel. Angry, she takes an extreme step.",Comedy,2010,U/A 7+,82,not present,not present,movie
1000059888,Simpallagi Ond Love Story,"Kushal's trip to Kodagu for an alliance takes a turn when he meets and falls for Khushi. However, a shock awaits him. Will he still accept her open-heartedly?",Romance,2013,U/A 7+,130,not present,not present,movie
1000116017,Kamangigalu,Nachiketa is attached to his mother. He is in love with Navya. Things take a turn for the worse when a violent neighbour disrupts his life.,Drama,2008,U/A 13+,110,not present,not present,movie
1260023117,Chef Donald,Donald decides to try cooking along with a radio show. He tries to make waffles but accidentally uses rubber cement in the mix.,Animation,1941,U,7,not present,not present,movie
1610015194,Paat,"A couple moves into a new house, to get over an unfortunate incident. Will they be able to start afresh?",Thriller,2019,U/A 16+,14,not present,not present,movie
1770021271,Jim Jefferies: I Swear To God,Jim Jefferies is two things: very twisted and very funny whether he's going on about why he hates pandas or delivering a theory on 'studs'.,Standup Comedy,2009,A,56,not present,not present,movie
1260023260,Yengalai Pol Yaarum Illai,Robin’s business trip to India turns romantic when he meets Chaitra. But there is more to her than meets the eye.,Action,2015,U/A 16+,148,not present,not present,movie
1000182520,Crime Story,"Nagamma and Vasanth Shetty engage in various crimes, including kidnappings. Inspector Prathap, an encounter specialist, takes them on.",Action,2004,U/A 13+,107,not present,not present,movie
1770015345,The Hills Have Eyes 2,A group of National Guard trainees find themselves battling against a vicious group of mutants on their last day of training in the desert.,Horror,2007,A,89,not present,not present,movie
1000158440,Nanma Niranjavan Sreenivasan,"Sreenivasan, a carefree guy, loves to work in the village theatre or pass time with friends. What happens when he applies for a job in the police department?",Comedy,1990,U,129,not present,not present,movie
1260020868,Lost World of the Maya,"Locals of northern Guatemala discover the ruins of a sophisticated city of the Mayan Civilization. Thus, raising a question, how did this great society fail?",Documentary,2020,U/A 13+,44,not present,not present,movie
1000189107,Chandralekha,"Appu, an unemployed guy, who saves Chandrika after an accident, gets embroiled in a case of mistaken identity. Will he ever be able to clear the matter?",Comedy,1997,U,165,not present,not present,movie
1000100725,Ghoshayaathra,"Abdu gets married to Shakeela, a rich woman. However, problems arise when she learns that he is autistic.",Comedy,1993,U/A 13+,126,not present,not present,movie
1820060538,Coffee Conspiracy I Brave New World I  2021,"In a world where coffee is the new marijuana, we take a darkly funny look at how society and media shapes our beliefs.",Drama,2021,U/A 16+,10,not present,not present,movie
1770002689,Chirodini Tumi Je Amar: 2,"Chirodini Tumi Je Amar is a Bengali romantic drama starring Tina Dutta, Rahul Banerjee and Priyanka Sarkar, directed by Raj Chakraborty. Pallavi (Sarkar) is a rich girl who falls in love with Krishna (Rahul), a scooter mechanic. They run away to Kolkata and get married. Their lives are shattered when Pallavi’s parents track them down. Watch the full movie, Chirodini Tumi Je Amar, online, only on Hotstar.",Romance,2014,U/A 16+,134,not present,not present,movie
